 ADC1	 ADC2	 ADC3	 ADC4	 F1	 F2	 F3	 F4	 KE1	 KE2	 KE3	 KE4	 W1	 W2	 W3	 W4	N: Peptides	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
23.5418	24.092	23.6699	23.6393	26.1733	26.6335	26.6276	24.4522	21.7344	24.632	24.0538	24.9233	24.34	24.2095	24.4452	22.9535	10	tr|A0QVQ6|A0QVQ6_MYCS2	tr|A0QVQ6|A0QVQ6_MYCS2	tr|A0QVQ6|A0QVQ6_MYCS2 Peptidase, M16 family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2657 PE=3 SV=1
29.3211	29.1638	29.2735	29.0956	28.4609	28.6037	28.5172	29.1717	28.6072	28.3115	28.2626	28.7322	29.0536	29.1299	29.0454	30.9759	20	tr|A0QVQ7|A0QVQ7_MYCS2	tr|A0QVQ7|A0QVQ7_MYCS2	tr|A0QVQ7|A0QVQ7_MYCS2 Beta-lactamase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2658 PE=3 SV=1
25.2672	24.8807	25.0237	25.9297	25.0144	25.0105	25.1425	25.4082	25.3244	25.0129	24.8464	25.468	25.3792	25.7872	25.8459	25.169	6	tr|A0QVQ9|A0QVQ9_MYCS2	tr|A0QVQ9|A0QVQ9_MYCS2	tr|A0QVQ9|A0QVQ9_MYCS2 Transcriptional regulator, AsnC family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2660 PE=4 SV=1
26.8633	26.6576	26.8431	26.4458	25.8823	25.7109	25.609	26.1843	26.6098	26.4615	26.4492	26.4248	26.4162	26.5891	26.6377	27.7519	12	tr|A0QVR0|A0QVR0_MYCS2	tr|A0QVR0|A0QVR0_MYCS2	tr|A0QVR0|A0QVR0_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2661 PE=4 SV=1
24.2638	23.1017	24.7486	23.9023	24.1525	23.1823	23.855	23.808	22.6416	24.6642	23.1641	25.1129	24.1288	24.2814	23.3297	23.4755	3	tr|A0QVR4|A0QVR4_MYCS2	tr|A0QVR4|A0QVR4_MYCS2	tr|A0QVR4|A0QVR4_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2665 PE=4 SV=1
25.7883	25.9169	25.7159	25.5679	25.0586	24.0081	24.7017	25.1283	25.7398	25.668	25.5388	24.6663	25.7126	25.4485	25.7498	22.8889	3	tr|A0QVR5|A0QVR5_MYCS2	tr|A0QVR5|A0QVR5_MYCS2	tr|A0QVR5|A0QVR5_MYCS2 Multimeric flavodoxin WrbA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2666 PE=4 SV=1
25.7962	25.1584	26.0786	25.4987	25.7946	24.7807	24.9934	25.0726	25.4936	25.1684	25.137	25.1672	25.6101	25.378	25.3097	24.7401	6	tr|A0QVR6|A0QVR6_MYCS2	tr|A0QVR6|A0QVR6_MYCS2	tr|A0QVR6|A0QVR6_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2668 PE=4 SV=1
30.9061	30.8981	30.9452	30.7374	30.0561	29.5617	29.789	29.8213	30.643	30.7704	30.5936	28.3522	31.0632	30.6166	31.0857	29.488	29	tr|A0QVR7|A0QVR7_MYCS2	tr|A0QVR7|A0QVR7_MYCS2	tr|A0QVR7|A0QVR7_MYCS2 HpcH/HpaI aldolase/citrate lyase family protein, putative OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2667 PE=3 SV=1
29.7953	30.0428	29.8072	29.7728	29.5562	29.5335	29.6801	29.062	29.9792	29.5548	29.2013	25.6754	29.9772	29.9358	29.7722	29.0801	16	tr|A0QVR8|A0QVR8_MYCS2	tr|A0QVR8|A0QVR8_MYCS2	tr|A0QVR8|A0QVR8_MYCS2 Hydrolase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2669 PE=4 SV=1
26.8799	27.2028	26.8923	26.7641	26.6333	26.852	26.6014	26.8129	27.2094	26.9185	26.9558	23.8238	26.9409	26.5949	26.8733	24.2114	9	tr|A0QVS0|A0QVS0_MYCS2	tr|A0QVS0|A0QVS0_MYCS2	tr|A0QVS0|A0QVS0_MYCS2 Dihydrofolate reductase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=folA PE=3 SV=1
26.6752	26.4911	26.437	26.4617	26.3522	26.4615	26.4748	26.4296	26.0209	26.4387	26.309	27.4748	26.164	26.2442	25.998	27.7836	15	tr|A0QVS6|A0QVS6_MYCS2	tr|A0QVS6|A0QVS6_MYCS2	tr|A0QVS6|A0QVS6_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2679 PE=4 SV=1
25.5199	25.6935	25.6779	23.3539	21.8017	23.6922	23.4154	23.4794	25.5821	26.0328	26.2027	24.1478	22.1108	24.4956	21.8168	23.923	4	tr|A0QVS7|A0QVS7_MYCS2	tr|A0QVS7|A0QVS7_MYCS2	tr|A0QVS7|A0QVS7_MYCS2 Amino acid transporter OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2680 PE=4 SV=1
28.2254	27.7615	28.2487	27.4318	26.3618	24.9528	25.4739	25.7259	27.3053	26.6653	26.4129	24.461	27.1891	27.313	27.1768	27.4781	11	tr|A0QVS8|A0QVS8_MYCS2	tr|A0QVS8|A0QVS8_MYCS2	tr|A0QVS8|A0QVS8_MYCS2 Proline imino-peptidase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2681 PE=1 SV=1
24.8796	24.5274	24.5935	25.3704	24.5494	24.3579	24.4937	24.2471	25.0958	24.8721	25.1673	24.6533	25.7995	25.9192	25.6573	24.3638	12	tr|A0QVS9|A0QVS9_MYCS2	tr|A0QVS9|A0QVS9_MYCS2	tr|A0QVS9|A0QVS9_MYCS2 Transcriptional regulator OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2682 PE=4 SV=1
29.0956	29.2494	29.0654	29.2252	29.0935	29.5788	29.5366	29.5912	28.9408	29.3439	29.2353	29.1627	29.1081	29.3134	29.0582	29.6512	21	tr|A0QVT1|A0QVT1_MYCS2	tr|A0QVT1|A0QVT1_MYCS2	tr|A0QVT1|A0QVT1_MYCS2 4-hydroxy-tetrahydrodipicolinate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=dapA PE=3 SV=1
23.9498	24.4895	23.084	23.7689	24.1658	23.8541	23.6225	23.147	24.0242	23.9701	23.7077	24.576	24.4931	24.2192	24.3374	22.7239	3	tr|A0QVT3|A0QVT3_MYCS2	tr|A0QVT3|A0QVT3_MYCS2	tr|A0QVT3|A0QVT3_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2686 PE=4 SV=1
25.9942	25.8684	25.9527	25.9314	26.0097	26.2763	26.2835	27.1903	26.4854	27.0565	26.7223	27.76	25.7703	25.6075	25.8389	28.3642	8	tr|A0QVT4|A0QVT4_MYCS2;tr|A0QUH0|A0QUH0_MYCS2;tr|A0R1L9|A0R1L9_MYCS2	tr|A0QVT4|A0QVT4_MYCS2	tr|A0QVT4|A0QVT4_MYCS2 Carveol dehydrogenase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2687 PE=4 SV=1
30.5727	30.7709	30.6408	30.8081	29.6981	29.1499	29.0874	29.8018	30.8573	30.4559	30.0329	29.9776	30.0933	29.8564	29.822	29.4642	7	tr|A0QVT5|A0QVT5_MYCS2	tr|A0QVT5|A0QVT5_MYCS2	tr|A0QVT5|A0QVT5_MYCS2 Antibiotic biosynthesis monooxygenase domain protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2688 PE=4 SV=1
23.3318	23.0685	21.848	22.3702	27.5118	28.9899	28.7693	25.47	23.0003	23.7242	23.2419	25.3497	25.2573	25.2756	25.7351	23.7356	27	tr|A0QVT6|A0QVT6_MYCS2	tr|A0QVT6|A0QVT6_MYCS2	tr|A0QVT6|A0QVT6_MYCS2 DNA translocase FtsK OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2690 PE=3 SV=1
22.4966	25.8944	25.75	22.2627	25.9324	25.8736	25.6679	26.2239	26.281	26.2037	22.0016	24.7214	24.3246	23.4037	25.6405	25.2889	3	tr|A0QVT8|A0QVT8_MYCS2	tr|A0QVT8|A0QVT8_MYCS2	tr|A0QVT8|A0QVT8_MYCS2 Acetyltransferase, gnat family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2691 PE=3 SV=1
23.843	21.6192	22.0674	23.1	23.7841	23.2006	22.3776	23.3443	22.7656	22.8653	24.1541	24.4443	23.4538	23.9609	21.8714	24.2217	4	tr|A0QVT9|A0QVT9_MYCS2	tr|A0QVT9|A0QVT9_MYCS2	tr|A0QVT9|A0QVT9_MYCS2 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pgsA PE=3 SV=1
26.8288	26.6385	26.6966	26.5412	26.3925	26.1003	22.9051	25.5515	22.632	26.6917	23.2328	24.8283	23.4918	27.4674	23.4512	24.402	3	tr|A0QVU0|A0QVU0_MYCS2	tr|A0QVU0|A0QVU0_MYCS2	tr|A0QVU0|A0QVU0_MYCS2 Competence-damaged protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2693 PE=3 SV=1
32.3173	32.389	32.2746	32.0591	32.0047	32.1939	32.0066	32.0269	32.528	32.7324	32.6049	27.1978	32.2872	32.1862	32.3127	30.4947	31	tr|A0QVU2|A0QVU2_MYCS2	tr|A0QVU2|A0QVU2_MYCS2	tr|A0QVU2|A0QVU2_MYCS2 35 kDa protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2695 PE=4 SV=1
22.4533	22.8794	22.5333	22.6231	23.1905	24.937	24.3423	23.2151	24.06	24.1613	24.0613	24.4043	23.7845	22.4083	23.6492	23.8258	2	tr|A0QVU3|A0QVU3_MYCS2	tr|A0QVU3|A0QVU3_MYCS2	tr|A0QVU3|A0QVU3_MYCS2 Putative conserved membrane alanine rich protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2696 PE=4 SV=1
24.9066	25.0643	24.9134	24.7904	25.3599	23.966	22.8925	23.3938	24.1845	22.8396	24.0444	23.9867	24.8792	25.0834	23.2771	25.1022	3	tr|A0QVU4|A0QVU4_MYCS2	tr|A0QVU4|A0QVU4_MYCS2	tr|A0QVU4|A0QVU4_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2697 PE=4 SV=1
27.8067	27.4582	27.7328	27.4761	27.8612	27.7374	27.5738	22.7573	27.2514	27.7828	27.4071	24.4395	27.4874	27.925	27.6067	24.4084	4	tr|A0QVU5|A0QVU5_MYCS2	tr|A0QVU5|A0QVU5_MYCS2	tr|A0QVU5|A0QVU5_MYCS2 LEH domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2698 PE=4 SV=1
24.2256	23.9225	23.328	23.733	24.1387	23.6908	24.0304	24.9563	23.3167	23.9428	23.6787	24.7719	23.8497	23.6893	22.5885	24.2722	5	tr|A0QVU6|A0QVU6_MYCS2	tr|A0QVU6|A0QVU6_MYCS2	tr|A0QVU6|A0QVU6_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2699 PE=4 SV=1
24.8925	24.9232	25.322	25.2746	24.651	24.0387	22.3777	22.8638	24.5628	23.805	24.7975	24.8119	24.4541	25.0493	24.5944	23.7328	4	tr|A0QVU7|A0QVU7_MYCS2	tr|A0QVU7|A0QVU7_MYCS2	tr|A0QVU7|A0QVU7_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2700 PE=4 SV=1
22.6241	24.1963	22.2109	23.5005	24.2507	22.0481	23.1862	23.1462	22.9284	23.7193	22.935	24.4734	21.1356	23.1936	23.6952	23.3447	6	tr|A0QVX1|A0QVX1_MYCS2	tr|A0QVX1|A0QVX1_MYCS2	tr|A0QVX1|A0QVX1_MYCS2 Glutamate transporter permease protein GluD OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2725 PE=3 SV=1
27.672	27.6638	27.8847	27.0318	27.1863	27.0032	26.4985	24.7285	27.087	26.5869	26.6811	25.2853	27.663	27.5272	28.0936	25.6483	4	tr|A0QVX2|A0QVX2_MYCS2	tr|A0QVX2|A0QVX2_MYCS2	tr|A0QVX2|A0QVX2_MYCS2 Glutamate permease OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2726 PE=3 SV=1
33.8784	33.7799	33.984	33.7458	32.9561	32.3905	32.4589	32.7564	33.4483	33.1841	33.1887	31.104	33.5962	33.6398	33.4687	33.7125	32	tr|A0QVX3|A0QVX3_MYCS2	tr|A0QVX3|A0QVX3_MYCS2	tr|A0QVX3|A0QVX3_MYCS2 Glutamate binding protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2727 PE=3 SV=1
29.745	29.7228	29.8104	29.614	28.8552	28.9434	28.758	28.5861	29.3396	29.5046	29.4105	27.3275	29.7862	29.4398	29.8005	30.4868	22	tr|A0QVX4|A0QVX4_MYCS2;tr|A0R5W2|A0R5W2_MYCS2	tr|A0QVX4|A0QVX4_MYCS2	tr|A0QVX4|A0QVX4_MYCS2 Glutamate transport ATP-binding protein GluA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2728 PE=4 SV=1
22.0859	22.8269	23.0959	23.046	22.7871	24.5884	24.2621	22.4645	24.2092	24.2492	23.2587	25.1833	24.6617	24.6998	24.911	21.8914	2	tr|A0QVX7|A0QVX7_MYCS2	tr|A0QVX7|A0QVX7_MYCS2	tr|A0QVX7|A0QVX7_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2732 PE=4 SV=1
23.598	23.5234	23.6959	23.8569	23.5591	22.8725	23.5707	23.7413	24.2005	23.8561	22.9695	25.9966	24.0815	24.855	24.527	23.4829	4	tr|A0QVX8|A0QVX8_MYCS2	tr|A0QVX8|A0QVX8_MYCS2	tr|A0QVX8|A0QVX8_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2733 PE=4 SV=1
25.7419	26.1414	25.5928	26.3358	25.8506	26.6352	26.8176	26.4444	26.2642	25.6136	25.2565	24.8051	26.2491	26.4403	25.706	27.1103	14	tr|A0QVY1|A0QVY1_MYCS2	tr|A0QVY1|A0QVY1_MYCS2	tr|A0QVY1|A0QVY1_MYCS2 GTPase HflX OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=hflX PE=3 SV=1
24.4888	24.3989	24.757	24.0734	24.5751	25.668	25.4418	24.4743	23.0647	24.689	24.5975	24.4306	24.003	24.1969	24.024	24.0849	11	tr|A0QVY3|A0QVY3_MYCS2	tr|A0QVY3|A0QVY3_MYCS2	tr|A0QVY3|A0QVY3_MYCS2 Biotin sulfoxide reductase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2738 PE=3 SV=1
30.5049	30.0247	30.1435	30.3047	30.0907	30.0176	29.968	29.2759	30.1146	29.9862	29.9955	27.6103	30.1703	30.3787	30.2263	28.5018	30	tr|A0QVY4|A0QVY4_MYCS2	tr|A0QVY4|A0QVY4_MYCS2	tr|A0QVY4|A0QVY4_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2739 PE=4 SV=1
28.2194	28.63	28.2659	28.3411	27.652	28.1426	28.1615	28.8617	29.0531	28.8648	28.7413	26.9206	29.36	29.0092	28.8727	30.4548	18	tr|A0QVY9|A0QVY9_MYCS2	tr|A0QVY9|A0QVY9_MYCS2	tr|A0QVY9|A0QVY9_MYCS2 Thymidylate synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2744 PE=4 SV=1
27.0208	27.5239	27.4965	26.7292	27.6141	27.9088	28.2206	27.1111	27.015	27.3253	26.974	23.752	26.9544	27.2042	27.0275	28.8417	12	tr|A0QVZ0|A0QVZ0_MYCS2	tr|A0QVZ0|A0QVZ0_MYCS2	tr|A0QVZ0|A0QVZ0_MYCS2 Conserved hypothetical alanine and leucine rich protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2746 PE=4 SV=1
31.3141	31.5172	31.4861	30.737	30.9867	29.9803	30.1836	31.2578	31.2295	31.6612	31.5266	29.8045	30.7504	30.8224	30.6793	30.8042	36	tr|A0QVZ1|A0QVZ1_MYCS2	tr|A0QVZ1|A0QVZ1_MYCS2	tr|A0QVZ1|A0QVZ1_MYCS2 Soluble pyridine nucleotide transhydrogenase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=sthA PE=4 SV=1
31.5046	31.5193	31.4917	31.4886	30.8812	30.6152	30.8811	31.0584	31.2962	31.5555	31.4218	29.4592	31.9316	31.9993	31.882	32.0626	26	tr|A0QVZ3|A0QVZ3_MYCS2	tr|A0QVZ3|A0QVZ3_MYCS2	tr|A0QVZ3|A0QVZ3_MYCS2 Iron-dependent repressor IdeR OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2750 PE=4 SV=1
27.1247	26.0269	25.8942	26.1681	26.6964	27.1787	26.9425	26.4762	26.62	26.6528	26.7519	24.6386	25.8582	25.5879	25.8818	26.2398	18	tr|A0QVZ5|A0QVZ5_MYCS2	tr|A0QVZ5|A0QVZ5_MYCS2	tr|A0QVZ5|A0QVZ5_MYCS2 RNA polymerase sigma factor OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2752 PE=3 SV=1
24.6057	23.6155	23.4324	25.4693	23.6389	22.9187	22.0186	22.2718	22.4382	24.3186	23.482	24.091	23.0716	24.8286	23.006	23.0251	3	tr|A0QVZ6|A0QVZ6_MYCS2	tr|A0QVZ6|A0QVZ6_MYCS2	tr|A0QVZ6|A0QVZ6_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2753 PE=4 SV=1
26.9415	26.808	26.2689	28.3852	25.808	25.5973	25.794	25.3897	26.2005	27.1025	26.7443	24.6161	28.4885	28.5055	28.0705	27.5056	8	tr|A0QVZ7|A0QVZ7_MYCS2	tr|A0QVZ7|A0QVZ7_MYCS2	tr|A0QVZ7|A0QVZ7_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2754 PE=4 SV=1
23.4244	23.6529	23.4246	22.2907	21.8338	23.8486	23.0972	24.0832	23.2836	24.2928	24.8221	24.9652	23.8446	23.493	22.4424	24.9382	4	tr|A0QVZ9|A0QVZ9_MYCS2	tr|A0QVZ9|A0QVZ9_MYCS2	tr|A0QVZ9|A0QVZ9_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2756 PE=4 SV=1
27.2925	26.71	27.3367	27.2709	26.2291	26.2136	25.8214	27.267	27.0911	23.88	26.2556	24.2729	27.1183	27.4267	26.8679	28.6484	5	tr|A0QW00|A0QW00_MYCS2	tr|A0QW00|A0QW00_MYCS2	tr|A0QW00|A0QW00_MYCS2 Glutathione S-transferase domain protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2757 PE=4 SV=1
30.6751	30.5087	30.648	30.473	30.9429	31.1586	30.9719	30.4869	30.1547	30.441	30.3589	28.6839	30.4827	30.6983	30.6255	29.2548	39	tr|A0QW02|A0QW02_MYCS2	tr|A0QW02|A0QW02_MYCS2	tr|A0QW02|A0QW02_MYCS2 RNA polymerase sigma factor SigA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=sigA PE=1 SV=1
29.81	30.0963	29.8877	29.8917	29.2256	28.6726	29.0309	29.8058	30.1449	29.8934	29.7861	27.0382	29.9037	29.8736	29.9567	29.9028	19	tr|A0QW03|A0QW03_MYCS2	tr|A0QW03|A0QW03_MYCS2	tr|A0QW03|A0QW03_MYCS2 Polyphosphate glucokinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2760 PE=4 SV=1
30.062	30.121	30.2255	29.9287	29.5288	29.0485	29.0682	29.4995	29.885	29.7749	29.8001	30.2731	29.8318	30.0921	30.0146	30.0757	24	tr|A0QW04|A0QW04_MYCS2	tr|A0QW04|A0QW04_MYCS2	tr|A0QW04|A0QW04_MYCS2 Inositol-1-monophosphatase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2762 PE=4 SV=1
26.9454	26.8612	27.0255	26.5566	26.9718	26.8609	26.6768	23.0631	26.4877	26.6077	26.8305	24.631	26.7734	27.121	26.5861	27.8885	10	tr|A0QW05|A0QW05_MYCS2	tr|A0QW05|A0QW05_MYCS2	tr|A0QW05|A0QW05_MYCS2 Putative secreted alanine rich protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2761 PE=4 SV=1
29.7458	29.2948	29.7065	29.7814	28.7497	28.1798	28.5454	29.725	29.1565	28.6816	28.6917	28.8583	29.5406	29.7639	29.8522	31.0421	9	tr|A0QW06|A0QW06_MYCS2	tr|A0QW06|A0QW06_MYCS2	tr|A0QW06|A0QW06_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2763 PE=4 SV=1
26.7264	27.1302	26.7638	27.0587	26.6958	26.8435	26.8673	26.7423	26.291	26.9136	26.6123	26.4261	26.7392	26.5885	26.9532	25.282	3	tr|A0QW07|A0QW07_MYCS2	tr|A0QW07|A0QW07_MYCS2	tr|A0QW07|A0QW07_MYCS2 Probable conserved alanine rich transmembrane protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2764 PE=4 SV=1
28.6349	28.8178	28.6331	28.7774	28.6966	29.0142	28.7688	28.8927	28.3818	28.6428	28.4315	27.2451	28.6451	28.78	28.5129	29.1209	19	tr|A0QW09|A0QW09_MYCS2	tr|A0QW09|A0QW09_MYCS2	tr|A0QW09|A0QW09_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2766 PE=4 SV=1
24.1565	22.9104	23.9762	23.3269	22.2759	22.7895	23.7317	22.8225	22.616	22.9811	23.3989	24.6669	23.7537	24.3537	21.0493	23.8675	3	tr|A0QW10|A0QW10_MYCS2	tr|A0QW10|A0QW10_MYCS2	tr|A0QW10|A0QW10_MYCS2 AB hydrolase-1 domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2767 PE=4 SV=1
26.5959	26.5051	26.1352	26.8873	25.1699	24.9881	25.2461	25.967	25.7681	25.1963	22.7331	24.3352	26.9146	26.5733	26.6935	27.3659	7	tr|A0QW11|A0QW11_MYCS2	tr|A0QW11|A0QW11_MYCS2	tr|A0QW11|A0QW11_MYCS2 OB-fold nucleic acid binding domain protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2768 PE=4 SV=1
25.4166	25.9356	25.7069	25.3356	25.5066	26.07	25.5075	25.2313	24.9934	24.9963	24.0325	24.3956	24.993	25.1037	25.2517	23.0243	4	tr|A0QW12|A0QW12_MYCS2	tr|A0QW12|A0QW12_MYCS2	tr|A0QW12|A0QW12_MYCS2 Probable conserved integral membrane alanine and leucine rich protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2770 PE=4 SV=1
28.1103	28.5448	28.1096	27.8972	27.6551	27.8201	27.8382	28.124	28.1311	28.0461	28.0662	26.3239	28.0881	28.0297	28.3061	28.4958	13	tr|A0QW13|A0QW13_MYCS2	tr|A0QW13|A0QW13_MYCS2	tr|A0QW13|A0QW13_MYCS2 TrkB protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2769 PE=4 SV=1
28.9722	28.9622	28.9347	28.8819	28.7742	28.7457	28.8269	29.2245	28.9705	28.9082	28.7983	26.8731	28.9845	28.8984	29.0376	28.3746	19	tr|A0QW14|A0QW14_MYCS2	tr|A0QW14|A0QW14_MYCS2	tr|A0QW14|A0QW14_MYCS2 TrkA protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2771 PE=4 SV=1
26.0993	26.318	26.5017	26.4753	25.8493	25.5305	25.4021	24.9952	25.3593	25.598	25.3723	25.5628	26.0954	26.1293	26.2176	25.5353	6	tr|A0QW15|A0QW15_MYCS2	tr|A0QW15|A0QW15_MYCS2	tr|A0QW15|A0QW15_MYCS2 Amino acid permease OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2772 PE=4 SV=1
29.2219	29.2818	29.3531	29.1313	28.5488	28.3157	28.4668	28.4055	28.9838	29.189	29.1231	28.8553	29.1183	29.1328	29.0661	29.2735	24	tr|A0QW16|A0QW16_MYCS2	tr|A0QW16|A0QW16_MYCS2	tr|A0QW16|A0QW16_MYCS2 Putative RNA methyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2773 PE=3 SV=1
26.6345	26.733	26.6599	26.5309	26.5665	26.5437	26.1071	25.9475	26.9435	27.5452	27.3212	23.5472	26.8602	26.5436	26.5179	26.9863	12	tr|A0QW17|A0QW17_MYCS2	tr|A0QW17|A0QW17_MYCS2	tr|A0QW17|A0QW17_MYCS2 Diguanylate cyclase (Ggdef) domain protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_2774 PE=4 SV=1
